Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?
2015-04-01 00:00:00-04:00,27.96944893827878,28.03667310153774,27.58403404936793,27.841724395751953,162485600,0.0,0.0,False
2015-04-02 00:00:00-04:00,28.016500948801696,28.135262137700416,27.828276055357968,28.081483840942383,128880400,0.0,0.0,False
2015-04-06 00:00:00-04:00,27.89101888413368,28.572216940783605,27.859648067212675,28.53636360168457,148776000,0.0,0.0,False
2015-04-07 00:00:00-04:00,28.601353883662753,28.708910509576558,28.2293847971367,28.236106872558594,140049200,0.0,0.0,False
2015-04-08 00:00:00-04:00,28.20024754431317,28.323491266186455,28.003059298897295,28.144227981567383,149316800,0.0,0.0,False
2015-04-09 00:00:00-04:00,28.200251017129894,28.363828912707763,27.93359902813751,28.359346389770508,129936000,0.0,0.0,False
2015-04-10 00:00:00-04:00,28.222652557000483,28.50499160720724,28.06803973987162,28.480342864990234,160752000,0.0,0.0,False
2015-04-13 00:00:00-04:00,28.764933785059974,28.80975218585687,28.37055715986038,28.424335479736328,145460400,0.0,0.0,False
2015-04-14 00:00:00-04:00,28.457942450203856,28.522925358586406,28.21369793796272,28.301088333129883,102098400,0.0,0.0,False
2015-04-15 00:00:00-04:00,28.325732050501028,28.48706695244438,28.236100409700487,28.408639907836914,115881600,0.0,0.0,False
2015-04-16 00:00:00-04:00,28.296600419056624,28.480344511014863,28.258507527821934,28.27195167541504,113476000,0.0,0.0,False
2015-04-17 00:00:00-04:00,28.13302917978941,28.265234546467127,27.888782961769984,27.953765869140625,207828000,0.0,0.0,False
2015-04-20 00:00:00-04:00,28.137502010716478,28.70890044583985,28.047870380820317,28.59238052368164,188217200,0.0,0.0,False
2015-04-21 00:00:00-04:00,28.704432202586045,28.72683798156012,28.38399844886816,28.43777847290039,129740400,0.0,0.0,False
2015-04-22 00:00:00-04:00,28.455704427838903,28.87697103992122,28.30557236875222,28.820951461791992,150618000,0.0,0.0,False
2015-04-23 00:00:00-04:00,28.749242504282538,29.22428733890605,28.713389160758453,29.056228637695312,183083600,0.0,0.0,False
2015-04-24 00:00:00-04:00,29.239970990608924,29.271341807680717,28.957630217800165,29.192913055419922,178103600,0.0,0.0,False
2015-04-27 00:00:00-04:00,29.647797966740395,29.831543805515114,29.38786633005763,29.723983764648438,387816800,0.0,0.0,False
2015-04-28 00:00:00-04:00,30.129560536405286,30.14748378607688,29.033818120246366,29.255653381347656,475696000,0.0,0.0,False
2015-04-29 00:00:00-04:00,29.166027930808166,29.486458210073963,28.74924221917234,28.825428009033203,253544400,0.0,0.0,False
2015-04-30 00:00:00-04:00,28.825424763199425,28.825424763199425,27.915667652508432,28.043392181396484,332781600,0.0,0.0,False
2015-05-01 00:00:00-04:00,28.256272752607565,29.15930972054306,28.07701114175375,28.894895553588867,234050400,0.0,0.0,False
2015-05-04 00:00:00-04:00,29.018138130102344,29.257903538089995,28.74027982367207,28.83887481689453,203953200,0.0,0.0,False
2015-05-05 00:00:00-04:00,28.715630682171014,28.782854851098875,28.184566244051116,28.189048767089844,197085600,0.0,0.0,False
2015-05-06 00:00:00-04:00,28.35934420507199,28.40191962178808,27.642294452693754,28.01202392578125,288564000,0.0,0.0,False
2015-05-07 00:00:00-04:00,28.07502734917857,28.369797185436163,27.906266660884892,28.185285568237305,175763600,0.13,0.0,False
2015-05-08 00:00:00-04:00,28.504802300742014,28.71631622314453,28.376544260220175,28.71631622314453,222201600,0.0,0.0,False
2015-05-11 00:00:00-04:00,28.664568536574723,28.702820551553703,28.268542929382548,28.423803329467773,168143200,0.0,0.0,False
2015-05-12 00:00:00-04:00,28.2617930959097,28.549811098322007,28.08628223298487,28.322547912597656,192640000,0.0,0.0,False
2015-05-13 00:00:00-04:00,28.385547725298522,28.619562749198458,28.32254401054132,28.354045867919922,138776800,0.0,0.0,False
2015-05-14 00:00:00-04:00,28.669072072426676,29.015592575073242,28.612818498828844,29.015592575073242,180814000,0.0,0.0,False
2015-05-15 00:00:00-04:00,29.042591174495556,29.137096748389844,28.84907878029915,28.975086212158203,152832000,0.0,0.0,False
2015-05-18 00:00:00-04:00,28.887331899784755,29.413864446022234,28.88283065320418,29.294607162475586,203531600,0.0,0.0,False
2015-05-19 00:00:00-04:00,29.407110646223988,29.44986389982494,29.170845014996697,29.267602920532227,178532800,0.0,0.0,False
2015-05-20 00:00:00-04:00,29.251855756690944,29.472368784876682,29.103345511130087,29.265356063842773,145819600,0.0,0.0,False
2015-05-21 00:00:00-04:00,29.267605847298178,29.61862753636337,29.213601189963125,29.56462287902832,158921600,0.0,0.0,False
2015-05-22 00:00:00-04:00,29.61188042300446,29.92014888583679,29.56687482054961,29.82339096069336,182384000,0.0,0.0,False
2015-05-26 00:00:00-04:00,29.83688857322871,29.906642435883242,29.053836572826643,29.166343688964844,282790400,0.0,0.0,False
2015-05-27 00:00:00-04:00,29.3283510900189,29.760377958003794,29.26309848031801,29.710874557495117,183332800,0.0,0.0,False
2015-05-28 00:00:00-04:00,29.670381543094003,29.69063200320576,29.499371935297084,29.652379989624023,122933200,0.0,0.0,False
2015-05-29 00:00:00-04:00,29.5286184217074,29.578121830302646,29.229349063725213,29.314855575561523,203538000,0.0,0.0,False
2015-06-01 00:00:00-04:00,29.314864823431655,29.56463085161152,29.263112492099534,29.373367309570312,128451200,0.0,0.0,False
2015-06-02 00:00:00-04:00,29.22035417826908,29.400366286741193,29.098847979281505,29.242856979370117,134670400,0.0,0.0,False
2015-06-03 00:00:00-04:00,29.400365908334862,29.463369630472382,29.229352862437,29.27885627746582,123934000,0.0,0.0,False
2015-06-04 00:00:00-04:00,29.157350629707157,29.382364908281733,29.006591475075638,29.107847213745117,153800400,0.0,0.0,False
2015-06-05 00:00:00-04:00,29.13934353667791,29.182096790831917,28.88282744519861,28.94808006286621,142507200,0.0,0.0,False
2015-06-08 00:00:00-04:00,29.00433235991166,29.07408965406968,28.538554697452515,28.756818771362305,210699200,0.0,0.0,False
2015-06-09 00:00:00-04:00,28.509311297232475,28.819832131829454,28.266297156459345,28.671321868896484,224301600,0.0,0.0,False
2015-06-10 00:00:00-04:00,28.78382268288755,29.103342508481713,28.76807175392791,28.99983787536621,156349200,0.0,0.0,False
2015-06-11 00:00:00-04:00,29.06733742475938,29.29235166127287,28.909828145888888,28.934579849243164,141563600,0.0,0.0,False
2015-06-12 00:00:00-04:00,28.844580140279632,28.876082001090893,28.601564313973327,28.61506462097168,147544800,0.0,0.0,False
2015-06-15 00:00:00-04:00,28.374301447122644,28.630817598770804,28.28654601191263,28.558813095092773,175955600,0.0,0.0,False
2015-06-16 00:00:00-04:00,28.58355873911036,28.76807034792949,28.435050232852237,28.711816787719727,125976400,0.0,0.0,False
2015-06-17 00:00:00-04:00,28.738815554991966,28.774816936371355,28.518300870925223,28.644309997558594,131672400,0.0,0.0,False
2015-06-18 00:00:00-04:00,28.628564343123124,28.87157843316985,28.626313719896782,28.774822235107422,141628800,0.0,0.0,False
2015-06-19 00:00:00-04:00,28.73656900393213,28.76132070820355,28.44180089252832,28.48680305480957,218867600,0.0,0.0,False
2015-06-22 00:00:00-04:00,28.687068943250246,28.81532700911457,28.59481398479054,28.71407127380371,136157200,0.0,0.0,False
2015-06-23 00:00:00-04:00,28.684820303929403,28.714071541426296,28.549810366626396,28.58356285095215,121075600,0.0,0.0,False
2015-06-24 00:00:00-04:00,28.62406684875399,29.206854736747598,28.603816387230022,28.826580047607422,221123600,0.0,0.0,False
2015-06-25 00:00:00-04:00,28.9953410848069,29.071845118161153,28.689321517944336,28.689321517944336,127752400,0.0,0.0,False
2015-06-26 00:00:00-04:00,28.727566267991957,28.799570752762413,28.46655065446993,28.520553588867188,176267200,0.0,0.0,False
2015-06-29 00:00:00-04:00,28.230284185145216,28.457549030844696,28.00977120817613,28.021020889282227,196645600,0.0,0.0,False
2015-06-30 00:00:00-04:00,28.255046940639456,28.378805498278062,28.09528698596604,28.22354507446289,177482800,0.0,0.0,False
2015-07-01 00:00:00-04:00,28.55430801495389,28.56330879075463,28.34954422811258,28.48680305480957,120955200,0.0,0.0,False
2015-07-02 00:00:00-04:00,28.448547411824617,28.5070515886962,28.300037205163424,28.45079803466797,108844000,0.0,0.0,False
2015-07-06 00:00:00-04:00,28.113290099950973,28.403558782988902,28.09303791815979,28.351804733276367,112241600,0.0,0.0,False
2015-07-07 00:00:00-04:00,28.327043712862874,28.385547898375197,27.85001288622871,28.282041549682617,187787200,0.0,0.0,False
2015-07-08 00:00:00-04:00,28.009779954816256,28.045781349009157,27.573251676938696,27.580001831054688,243046400,0.0,0.0,False
2015-07-09 00:00:00-04:00,27.868011458961007,27.915264240265465,26.82619621388314,27.017457962036133,314380000,0.0,0.0,False
2015-07-10 00:00:00-04:00,27.438237368594187,27.868013680464323,27.273976215679752,27.739755630493164,245418000,0.0,0.0,False
2015-07-13 00:00:00-04:00,28.133533264635982,28.2977944333643,27.97377334257014,28.275293350219727,165762000,0.0,0.0,False
2015-07-14 00:00:00-04:00,28.360798103036792,28.435053222333774,28.135783838541155,28.264041900634766,127072400,0.0,0.0,False
2015-07-15 00:00:00-04:00,28.288791055946167,28.610561493826143,28.257289199095464,28.536306381225586,134596800,0.0,0.0,False
2015-07-16 00:00:00-04:00,28.74332566980316,28.930089664085926,28.65557023176374,28.91658592224121,144889600,0.0,0.0,False
2015-07-17 00:00:00-04:00,29.04483751425126,29.166343688964844,28.871575594033914,29.166343688964844,184658800,0.0,0.0,False
2015-07-20 00:00:00-04:00,29.47011525658271,29.920143736110955,29.409360450481845,29.717632293701172,235600800,0.0,0.0,False
2015-07-21 00:00:00-04:00,29.893153309809172,29.908902526566674,29.32386736394161,29.420621871948242,307025600,0.0,0.0,False
2015-07-22 00:00:00-04:00,27.449489861967773,28.239290417268535,27.449489861967773,28.176286697387695,461802400,0.0,0.0,False
2015-07-23 00:00:00-04:00,28.396795964350744,28.59705849753138,28.14027987203572,28.162782669067383,203998000,0.0,0.0,False
2015-07-24 00:00:00-04:00,28.198788136520015,28.293293717533867,27.87926828639358,28.0142765045166,168649200,0.0,0.0,False
2015-07-27 00:00:00-04:00,27.697004494674868,27.814012871473132,27.478742104086024,27.625,177822000,0.0,0.0,False
2015-07-28 00:00:00-04:00,27.762258529663086,27.881517528431313,27.575498000261533,27.762258529663086,134472400,0.0,0.0,False
2015-07-29 00:00:00-04:00,27.71051025166342,27.789264910088338,27.512496577083272,27.67450714111328,148046800,0.0,0.0,False
2015-07-30 00:00:00-04:00,27.523740819716313,27.579994377777926,27.386482000708195,27.534992218017578,134513200,0.0,0.0,False
2015-07-31 00:00:00-04:00,27.586743150002377,27.59574392484864,27.206470283900792,27.294225692749023,171540000,0.0,0.0,False
2015-08-03 00:00:00-04:00,27.339231223212735,27.57999640070711,26.44367375782697,26.65068817138672,279904000,0.0,0.0,False
2015-08-04 00:00:00-04:00,26.42117460592537,26.48417832550135,25.48286553212032,25.795635223388672,496554400,0.0,0.0,False
2015-08-05 00:00:00-04:00,25.415358355323526,26.425673554167027,25.22409658989679,25.966644287109375,397250400,0.0,0.0,False
2015-08-06 00:00:00-04:00,26.21301789420117,26.332814973957806,25.79485765796825,26.023149490356445,211612000,0.13,0.0,False
2015-08-07 00:00:00-04:00,25.898831818717888,26.276306081450524,25.88074878560073,26.11130142211914,154681600,0.0,0.0,False
2015-08-10 00:00:00-04:00,26.339602757389866,27.121676063668264,26.339602757389866,27.06064796447754,219806400,0.0,0.0,False
2015-08-11 00:00:00-04:00,26.62892363326256,26.71255639013389,25.616297654328584,25.652462005615234,388331200,0.0,0.0,False
2015-08-12 00:00:00-04:00,25.435465140162176,26.088699651207214,24.779969818753884,26.04801368713379,404870000,0.0,0.0,False
2015-08-13 00:00:00-04:00,26.22883890378425,26.31021082673907,25.889789799636823,26.02766990661621,194143200,0.0,0.0,False
2015-08-14 00:00:00-04:00,25.840062746544536,26.289867415916156,25.769993149039973,26.210756301879883,171718000,0.0,0.0,False
2015-08-17 00:00:00-04:00,26.228837358572893,26.592750180211485,26.106779481331426,26.48199462890625,163538800,0.0,0.0,False
2015-08-18 00:00:00-04:00,26.317000571701175,26.54529419642785,26.22206720381252,26.332822799682617,138242800,0.0,0.0,False
2015-08-19 00:00:00-04:00,26.242407638176946,26.3373409999479,25.92144147724083,25.99603271484375,193146000,0.0,0.0,False
2015-08-20 00:00:00-04:00,25.785814229157275,25.84684230742569,25.232033006458103,25.462587356567383,274006400,0.0,0.0,False
2015-08-21 00:00:00-04:00,24.96079437128076,25.293062759346522,23.880358200898804,23.905221939086914,513102000,0.0,0.0,False
2015-08-24 00:00:00-04:00,21.443728148526034,24.592364503591767,20.79501351901744,23.30849838256836,648825200,0.0,0.0,False
2015-08-25 00:00:00-04:00,25.11450104030048,25.11450104030048,23.39439153444601,23.448638916015625,414406400,0.0,0.0,False
2015-08-26 00:00:00-04:00,24.20585237192169,24.838744918653425,23.744746965138045,24.79353904724121,387098400,0.0,0.0,False
2015-08-27 00:00:00-04:00,25.367664850050208,25.595956762938428,24.868130786459,25.52362632751465,338464400,0.0,0.0,False
2015-08-28 00:00:00-04:00,25.354100469155444,25.611777740544795,25.2117004163856,25.607257843017578,212657600,0.0,0.0,False
2015-08-31 00:00:00-04:00,25.322448793847784,25.88753067079518,25.3156680872433,25.48745346069336,224917200,0.0,0.0,False
2015-09-01 00:00:00-04:00,24.8975110672717,25.288546811039865,24.266879403996416,24.348251342773438,307383600,0.0,0.0,False
2015-09-02 00:00:00-04:00,24.915591468267202,25.392518997192383,24.666954056916964,25.392518997192383,247555200,0.0,0.0,False
2015-09-03 00:00:00-04:00,25.426423431232084,25.491973135327317,24.872643886434922,24.947235107421875,212935600,0.0,0.0,False
2015-09-04 00:00:00-04:00,24.630790068567904,24.965317586775058,24.52681520617957,24.698598861694336,199985200,0.0,0.0,False
2015-09-08 00:00:00-04:00,25.259160580790475,25.442246562021506,24.935933669479383,25.385738372802734,219374400,0.0,0.0,False
2015-09-09 00:00:00-04:00,25.713488984844687,25.772256264750677,24.81161697032871,24.897510528564453,340043200,0.0,0.0,False
2015-09-10 00:00:00-04:00,24.92463530039699,25.60499448950446,24.841004270746403,25.44451141357422,251571200,0.0,0.0,False
2015-09-11 00:00:00-04:00,25.268198217217613,25.815196990966797,25.26141751147166,25.815196990966797,199662000,0.0,0.0,False
2015-09-14 00:00:00-04:00,26.35089962283232,26.420969226722573,25.96212299900297,26.0638370513916,233453600,0.0,0.0,False
2015-09-15 00:00:00-04:00,26.20398136731793,26.339600696179318,25.862671372163664,26.283092498779297,173364800,0.0,0.0,False
2015-09-16 00:00:00-04:00,26.276305324577933,26.341855024369792,26.093219361896026,26.312471389770508,148694000,0.0,0.0,False
2015-09-17 00:00:00-04:00,26.14295306226799,26.33055896550958,25.704448902139,25.74965476989746,256450400,0.0,0.0,False
2015-09-18 00:00:00-04:00,25.363140976271303,25.835550437956744,25.28629064992165,25.643421173095703,297141200,0.0,0.0,False
2015-09-21 00:00:00-04:00,25.693144300757712,26.077401040695815,25.690885214714896,26.041234970092773,200888000,0.0,0.0,False
2015-09-22 00:00:00-04:00,25.627598510682784,25.808425442367618,25.43321016269429,25.63212013244629,201384800,0.0,0.0,False
2015-09-23 00:00:00-04:00,25.684103742352562,25.93048036518123,25.609514236811066,25.84006690979004,143026800,0.0,0.0,False
2015-09-24 00:00:00-04:00,25.59821134235548,26.106785077634065,25.39930312448629,25.9937686920166,200878000,0.0,0.0,False
2015-09-25 00:00:00-04:00,26.319252420227986,26.375760604418105,25.772251886653002,25.92821502685547,224607600,0.0,0.0,False
2015-09-28 00:00:00-04:00,25.733832129437967,25.89657600993768,25.41512680053711,25.41512680053711,208436000,0.0,0.0,False
2015-09-29 00:00:00-04:00,25.50328101250118,25.65698338412262,24.379897730509782,24.65113639831543,293461600,0.0,0.0,False
2015-09-30 00:00:00-04:00,24.902032098788954,25.211697642383665,24.57654605334293,24.93141746520996,265892000,0.0,0.0,False
2015-10-01 00:00:00-04:00,24.653395740144767,24.77771446143579,24.25557755650679,24.768672943115234,255716400,0.0,0.0,False
2015-10-02 00:00:00-04:00,24.413804379627862,25.09190281209068,24.30982949358945,24.949501037597656,232079200,0.0,0.0,False
2015-10-05 00:00:00-04:00,24.836475746240883,25.173265755503316,24.65338978681798,25.039905548095703,208258800,0.0,0.0,False
2015-10-06 00:00:00-04:00,25.006003769014598,25.256900272089418,24.811615456281075,25.159706115722656,192787200,0.0,0.0,False
2015-10-07 00:00:00-04:00,25.25689676190989,25.263677467889572,24.730241811737745,25.039905548095703,187062400,0.0,0.0,False
2015-10-08 00:00:00-04:00,24.90654870178274,24.90654870178274,24.459003108294045,24.750585556030273,247918400,0.0,0.0,False
2015-10-09 00:00:00-04:00,24.86360807477351,25.378962584404412,24.748330863568675,25.342798233032227,211064400,0.0,0.0,False
2015-10-12 00:00:00-04:00,25.480677944972946,25.485197842132376,25.189095430128187,25.22525978088379,121868800,0.0,0.0,False
2015-10-13 00:00:00-04:00,25.04895167105659,25.417384467819435,25.017307221003005,25.268203735351562,132197200,0.0,0.0,False
2015-10-14 00:00:00-04:00,25.15518758676722,25.207174158991183,24.76415012957074,24.91107177734375,177849600,0.0,0.0,False
2015-10-15 00:00:00-04:00,25.073814652151928,25.33827257291985,24.97435968386595,25.284025192260742,150694000,0.0,0.0,False
2015-10-16 00:00:00-04:00,25.265936592971897,25.31566406616356,24.98339569937632,25.09867286682129,156930400,0.0,0.0,False
2015-10-19 00:00:00-04:00,25.04443572164343,25.25916619863534,24.888472532874353,25.25464630126953,119036800,0.0,0.0,False
2015-10-20 00:00:00-04:00,25.166489992325012,25.80616320143272,25.048953700388566,25.715749740600586,195871200,0.0,0.0,False
2015-10-21 00:00:00-04:00,25.767742650923484,26.124874936630547,25.699932112044653,25.7134952545166,167180800,0.0,0.0,False
2015-10-22 00:00:00-04:00,25.842330670749234,26.106788635253906,25.79034236750366,26.106788635253906,166616400,0.0,0.0,False
2015-10-23 00:00:00-04:00,26.37802783156729,26.949892280647816,26.29439679682918,26.915987014770508,237467600,0.0,0.0,False
2015-10-26 00:00:00-04:00,26.689950801635344,26.701251405823104,25.975686396428454,26.057058334350586,265335200,0.0,0.0,False
2015-10-27 00:00:00-04:00,26.084184950132965,26.34186219908829,25.765477880665745,25.892057418823242,279537600,0.0,0.0,False
2015-10-28 00:00:00-04:00,26.430015051429955,26.96571340173023,26.233365897004777,26.95893096923828,342205600,0.0,0.0,False
2015-10-29 00:00:00-04:00,26.83009014608001,27.27989661739835,26.732895982244113,27.243730545043945,204909200,0.0,0.0,False
2015-10-30 00:00:00-04:00,27.347702166310338,27.39969045801817,26.999611521486067,27.010913848876953,197461200,0.0,0.0,False
2015-11-02 00:00:00-05:00,27.304757967958174,27.431335761118483,27.03577843299943,27.390649795532227,128813200,0.0,0.0,False
2015-11-03 00:00:00-05:00,27.30249972625061,27.912787542969912,27.282155879296894,27.704837799072266,182076000,0.0,0.0,False
2015-11-04 00:00:00-05:00,27.831414718949404,27.987377884158782,27.490106473351112,27.575998306274414,179544400,0.0,0.0,False
2015-11-05 00:00:00-05:00,27.65998577219007,27.850666921756314,27.28089569282153,27.448875427246094,158210800,0.13,0.0,False
2015-11-06 00:00:00-05:00,27.492006377877278,27.650905894585925,27.380776716181224,27.480655670166016,132169200,0.0,0.0,False
2015-11-09 00:00:00-05:00,27.457950967213822,27.650900839909543,27.251381633254137,27.369421005249023,135485600,0.0,0.0,False
2015-11-10 00:00:00-05:00,26.536331822113652,26.801921721490384,26.34565069536588,26.506820678710938,236511600,0.0,0.0,False
2015-11-11 00:00:00-05:00,26.41602472676974,26.654373995356984,26.15270355552121,26.357004165649414,180872000,0.0,0.0,False
2015-11-12 00:00:00-05:00,26.391058779247704,26.51817840950339,26.25258843977273,26.268478393554688,130102400,0.0,0.0,False
2015-11-13 00:00:00-05:00,26.150437987262784,26.234428734970507,25.485326934199257,25.501216888427734,183249600,0.0,0.0,False
2015-11-16 00:00:00-05:00,25.283294154398924,25.93251518597028,25.197034659220712,25.918895721435547,152426800,0.0,0.0,False
